op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,dep_delay,taxi_out,taxi_in,arr_delay,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,fl_year,fl_month,fl_day,fl_dayofweek,is_weekend,season,crs_dep_hour,crs_dep_min,dep_hour,dep_min,wheels_off_hour,wheels_off_min,wheels_on_hour,wheels_on_min,crs_arr_hour,crs_arr_min,arr_hour,arr_min
12,1896.0,243,223,4,196,51,11,-0.3540382567108639,0.5248535155486713,-0.3413732044523784,-0.33163165339788514,0,0,1.4779935591213984,1.4915651961431682,1.4963855502785204,1.6885318420093882,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,5,3,0,2,18,25,18,19,18,42,0,23,0,40,0,29
4,1627.0,16,15,8,179,173,0,-0.27945572494580223,-0.8066073617007832,-0.7655947949651499,-0.33163165339788514,0,0,-1.0188129849243244,-1.0689308853536694,-0.9118150792986927,-0.8962403386829507,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,6,20,3,0,1,12,15,12,13,12,23,12,14,12,28,12,17
11,3862.0,111,94,24,251,224,45,-0.3353926237695985,-0.8066073617007832,-0.6241875981275594,-0.5470735333642861,0,0,-0.7444386394247943,-0.917503697738265,-0.7701562187353271,-0.626714223986405,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,5,15,2,0,1,5,45,5,40,5,50,6,51,7,18,6,55
5,4996.0,173,158,7,250,230,37,2.666554279774135,0.42243344806794403,0.08284838606039312,2.6666011761345274,0,0,0.17471541799863105,0.2526154792898597,0.193124033095558,0.3475975695129093,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,5.026901173023225,2024,5,20,0,0,1,22,45,1,21,1,43,3,52,1,25,4,1
14,4681.0,49,47,47,154,183,30,3.9903942186039805,1.241793987913762,-0.19996600761478792,4.102880375910534,0,0,-0.8404696603496298,-0.6421815384375298,-0.8126538769043368,-0.8912181129432636,0.29868565533374836,-0.06894253228977358,0.3744876847086483,-0.023245306255910498,6.9062534459601475,2024,9,15,6,1,2,13,0,16,47,17,17,18,15,14,26,18,22
0,4825.0,129,273,31,154,183,30,-0.2421644590632714,0.11517324562576223,-0.19996600761478792,-0.20595722341748463,0,0,-0.5660953148500999,-0.5458187826822725,-0.557667927890279,-0.5647734398635964,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,23,4,0,2,17,52,17,52,18,11,19,27,19,38,19,34
9,3155.0,173,158,7,56,48,31,-0.22351882612200594,0.11517324562576223,-0.0585588107771974,-0.18800373342028456,0,0,-0.1545337966008049,-0.1328355437311696,-0.14685723225651912,-0.313662152879237,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,19,4,0,1,6,10,6,11,6,30,8,15,8,26,8,23
13,2441.0,145,139,26,57,61,33,1.0630298468253085,3.392615405009035,-0.0585588107771974,1.6252987562969232,0,0,1.2036192136218684,1.6705245996886462,1.255565487320799,1.5629761985172086,0.18007135290655046,-0.06894253228977358,1.5731067063736996,-0.023245306255910498,1.771594557400339,2024,8,11,6,1,2,18,15,19,25,20,16,2,40,1,10,2,48
11,6289.0,190,181,34,145,154,4,3.263214533894629,0.2175933131064895,-0.48278040128996896,2.8999965460981287,0,0,0.860651281747456,0.6793648262059994,0.7172618171800103,0.5853162545247695,4.8653362987808695,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,27,2,0,3,8,0,11,8,11,28,12,14,9,30,12,19
12,1194.0,126,112,42,35,33,19,-0.2608100920045368,-0.2945070242971468,-0.48278040128996896,-0.5650270233614861,0,0,1.1761817790719153,0.9409208775416977,1.0572430825320873,1.2716871056153518,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,26,3,0,2,7,40,7,39,7,54,12,4,12,33,12,9
4,2170.0,138,176,30,15,14,8,0.4850152256460803,2.4708347976824894,-0.19996600761478792,0.7096707664397193,0,0,0.06496567979881906,0.2526154792898597,-0.06186191591849983,-0.12951387575737347,0.5062606845813448,-0.06894253228977358,0.31140247304206664,-0.023245306255910498,0.3620803526976463,2024,8,9,4,0,2,14,59,15,38,16,20,18,11,17,31,18,18
2,373.0,85,177,28,244,228,4,-0.3167469908283331,1.6514742578366712,0.22425558289798364,-0.0802827934370841,0,0,3.1653957839435076,3.349989771423131,3.1962918770389064,2.8921919442877506,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,20,4,0,2,9,0,8,56,9,30,12,11,12,18,12,21
8,3619.0,173,158,7,65,53,15,-0.22351882612200594,1.6514742578366712,-0.3413732044523784,-0.42139910338388553,0,0,0.641151805347832,0.48663931469548466,0.30645112154625037,0.18521227059635692,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,12,1,0,3,21,15,21,16,21,50,0,7,0,29,0,13
13,3070.0,145,139,26,234,226,42,-0.018416863768086253,-0.2945070242971468,-0.6241875981275594,-0.044375813442683945,0,0,0.03752824524886607,0.01859164388423478,0.12229460281387527,0.3877753754304068,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,1,6,5,1,3,9,50,10,2,10,17,14,21,14,20,14,25
7,26.0,119,111,9,202,205,35,-0.20487319318074051,0.42243344806794403,-0.19996600761478792,-0.6727479633446866,0,0,2.575490941119518,2.2211689182901164,2.2471775112643577,2.9558068036571217,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,15,3,0,3,11,55,11,57,12,19,18,53,19,30,19,0
13,3566.0,72,65,5,194,189,25,1.4545881385918824,-0.7041872942200559,-0.7655947949651499,1.4098568763305224,0,0,-0.8541883776246063,-0.8486731579130812,-0.6993267884536445,-0.6116475467673435,2.374435947809712,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.1748774395700461,2024,4,26,4,0,1,10,25,11,56,12,7,14,13,12,50,14,16
14,3666.0,220,204,31,125,269,47,-0.27945572494580223,-0.3969270917778741,0.9312915670859362,-0.3675386333922853,0,0,-0.8953445294495358,-0.972568129598412,-1.0393080538057216,-1.0268182079148176,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,28,3,0,0,15,0,14,58,15,12,15,54,16,22,16,9
13,1674.0,253,216,4,233,227,4,-0.2421644590632714,-0.7041872942200559,-0.7655947949651499,-0.33163165339788514,0,0,-0.7855947912497238,-0.8624392658781179,-0.713492674509981,-0.5982549447948443,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,29,1,0,0,12,30,12,30,12,41,13,46,14,0,13,49
4,438.0,36,33,19,119,115,9,-0.46591205435845645,3.18777527004758,-0.19996600761478792,-0.24186420341188478,0,0,7.3770419873612925,7.56241880872438,7.36106237760185,7.127602318090613,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,20,4,0,0,10,15,10,3,10,52,16,27,16,40,16,34
8,3691.0,265,253,7,72,65,42,-0.37268388965212934,-0.9090274291815105,0.7898843702483457,-0.47525957337548574,0,0,0.06496567979881906,-0.022706680010875502,0.023133400419519452,-0.11779534903143671,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,8,1,0,0,18,7,18,0,18,9,19,6,19,39,19,20
14,5672.0,85,177,28,35,33,19,-0.4099751555346602,6.260377294469398,1.0726987639235268,0.422414926484518,0,0,-0.7855947912497238,-0.16036775966124311,-1.1384692562000773,-1.0669960138323151,-0.14611797876824387,-0.06894253228977358,1.7623623413734446,-0.023245306255910498,-0.20843730158677687,2024,5,8,2,0,1,8,37,8,28,9,47,10,22,10,7,10,38
9,1935.0,43,20,18,72,65,42,-0.3540382567108639,-0.0896668893356923,0.22425558289798364,0.20697304651811713,0,0,0.668589239897785,1.092348065157102,1.1139066267574336,0.6355385119216413,-0.14611797876824387,-0.06894253228977358,1.0053398013744648,-0.023245306255910498,-0.20843730158677687,2024,8,31,5,1,2,18,12,18,6,18,23,20,37,20,28,20,47
3,1116.0,243,223,4,136,183,30,-0.37268388965212934,-0.2945070242971468,0.9312915670859362,-0.18800373342028456,0,0,2.7126781138692833,2.8544098846818073,2.8846423837995023,2.927347524465561,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,7,26,4,0,2,12,20,12,13,12,28,20,47,21,5,21,2
1,2302.0,213,185,4,205,199,2,15.625269173953606,-0.7041872942200559,-0.48278040128996896,14.91088135422498,0,0,-0.9913755503743713,-1.096463101283743,-0.9826445095803754,-0.9648774237920089,-0.14611797876824387,37.28192034259154,-0.19327922029058656,-0.023245306255910498,7.946609168478802,2024,3,2,5,1,3,19,14,9,25,9,36,11,22,21,29,11,27
13,819.0,202,193,2,45,40,4,-0.07435376259188253,-0.8066073617007832,-0.9070019918027404,-0.20595722341748463,0,0,-0.8541883776246063,-0.9588020216333752,-0.7843221047916638,-0.7840772971632702,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,5,30,3,0,1,12,15,12,24,12,34,13,34,13,40,13,36
11,4770.0,72,65,5,102,97,5,-0.3540382567108639,-0.49934715925860135,-0.7655947949651499,-0.529120043367086,0,0,-1.0599691367492539,-1.2065919650040369,-1.0959715980310678,-1.0469071108735664,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,5,3,0,0,15,50,15,44,15,57,16,35,17,0,16,38
12,1644.0,250,225,37,126,116,42,-0.29810135788706765,-0.2945070242971468,-0.3413732044523784,-0.529120043367086,0,0,2.191366857420176,2.014677298814565,2.1480163088700017,1.9580579567059337,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,15,4,0,0,7,45,7,42,7,57,10,24,10,52,10,30
12,1641.0,70,266,47,196,51,11,-0.3167469908283331,-0.6017672267393286,5.597729062726423,0.33264747649851767,0,0,-0.1819712311507579,0.30767991115000676,-0.16102311831285565,-0.37727701224860805,-0.14611797876824387,-0.06894253228977358,1.4469362830405363,-0.023245306255910498,-0.20843730158677687,2024,1,13,5,1,3,16,59,16,55,17,7,17,51,18,13,18,39
12,2233.0,93,84,7,86,184,28,-0.3353926237695985,-0.3969270917778741,-0.7655947949651499,-0.6188874933530863,0,0,0.476527198048114,0.2526154792898597,0.3914464378842697,0.38107907444415723,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,6,17,0,0,1,11,10,11,5,11,19,13,42,14,12,13,45
4,2096.0,184,175,16,145,154,4,-0.3353926237695985,-0.3969270917778741,0.6484771734107552,-0.6907014533418867,0,0,1.4917122763963748,1.216243036842433,1.2413996012644626,1.3938945986144067,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,6,30,6,1,1,19,55,19,50,20,4,21,27,22,11,21,40
1,1610.0,138,176,30,174,166,7,-0.29810135788706765,-0.2945070242971468,-0.0585588107771974,-0.6727479633446866,0,0,0.5999956535229025,0.30767991115000676,0.36311466577159657,0.4212568803616547,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,27,1,0,3,7,30,7,27,7,42,10,3,10,41,10,11
13,778.0,220,204,31,33,181,41,-0.2421644590632714,-0.7041872942200559,-0.3413732044523784,-0.295724673403485,0,0,-0.7855947912497238,-0.8349070499480444,-0.7276585605663175,-0.6618698041642154,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,17,1,0,2,7,25,7,25,7,36,7,40,7,55,7,46
4,2188.0,78,67,20,15,14,8,-0.11164502847441339,0.42243344806794403,-0.3413732044523784,-0.24186420341188478,0,0,-0.2917209693505699,-0.39439159506686805,-0.43017495338325007,-0.4074103666867312,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,24,2,0,1,12,15,12,22,12,44,14,9,14,21,14,15
4,446.0,241,236,48,136,183,30,0.4104326938810186,0.2175933131064895,1.2141059607611173,0.3146939865013176,0,0,2.5480535065695653,2.4964910775908518,2.4171681439403963,2.652799184029328,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,0.6305592488314925,2024,9,26,3,0,2,15,50,16,25,16,45,0,31,0,23,0,48
6,779.0,270,259,34,145,154,4,-0.07435376259188253,-0.49934715925860135,-0.19996600761478792,0.00948465654891628,0,0,0.6137143707978789,0.6793648262059994,0.788091247461693,0.7460274781947595,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,16,4,0,2,21,46,21,55,22,8,22,59,22,58,23,6
12,2672.0,193,50,11,202,205,35,0.13074819976203716,1.0369538529523077,-0.48278040128996896,0.11720559653211673,0,0,1.8621176428207402,1.8632501111991608,1.8222009295742612,1.509405790627212,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,19,3,0,0,9,7,9,27,9,55,11,59,11,50,12,4
8,3412.0,193,50,11,163,131,23,-0.2608100920045368,2.8805150676053985,-0.6241875981275594,-0.06232930343988402,0,0,-0.5523765975751234,-0.4081577030319048,-0.7559903326789906,-0.7271587387801488,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,1,6,1,2,20,31,20,30,21,16,22,18,22,18,22,22
12,2268.0,125,266,47,164,191,7,-0.16758192729820967,0.5248535155486713,-0.19996600761478792,-0.20595722341748463,0,0,-0.017346623851039925,-0.050238895940949026,-0.10435957408750947,-0.13286202625049826,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,12,9,0,0,0,17,10,17,14,17,37,19,25,19,36,19,32
4,2856.0,78,67,20,15,14,8,0.2799132632921606,-0.7041872942200559,-0.0585588107771974,0.33264747649851767,0,0,-0.4426268593753114,-0.39439159506686805,-0.3026819788762211,-0.4074103666867312,0.6248749870085427,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,6,2,0,0,11,5,11,33,11,44,13,18,13,0,13,26
12,279.0,267,254,7,86,184,28,-0.3353926237695985,-0.2945070242971468,1.7797347481114794,-0.24186420341188478,0,0,0.28446515619844304,0.34897823504511705,0.2214558052082311,0.2672419576779143,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,10,5,1,3,18,4,17,59,18,14,20,25,20,52,20,46
6,1362.0,257,232,7,35,33,19,-0.29810135788706765,-0.2945070242971468,-0.6241875981275594,-0.47525957337548574,0,0,0.723464108997691,0.5830020704507419,0.7030959311236737,0.6405607376613286,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,5,3,4,0,1,7,1,6,58,7,13,9,58,10,21,10,2
11,3827.0,99,242,48,251,224,45,-0.3167469908283331,-0.6017672267393286,-0.19996600761478792,-0.18800373342028456,0,0,-0.6209701839500058,-0.5320526747172356,-0.4443408394395866,-0.48776597852172615,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,24,2,0,1,17,18,17,14,17,26,19,50,20,0,19,57
8,3332.0,280,80,3,72,65,42,-0.39132952259339476,-0.19208695681641957,1.0726987639235268,-0.34958514339508523,0,0,-0.9090632467245123,-0.8899714818081914,-0.9968103956367119,-0.9330699941073235,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,7,14,6,1,2,6,5,5,57,6,13,6,58,7,26,7,14
4,2350.0,163,184,7,78,72,20,-0.22351882612200594,-0.19208695681641957,-0.19996600761478792,-0.40344561338668544,0,0,0.28446515619844304,0.14248661556956563,0.193124033095558,0.2002789478154185,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,31,5,1,2,14,20,14,21,14,37,16,46,17,8,16,53
11,4126.0,146,147,4,226,213,26,-0.3353926237695985,-0.9090274291815105,0.22425558289798364,-0.4573060833782857,0,0,-0.7581573566997708,-0.8624392658781179,-0.7843221047916638,-0.7472476417388975,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,10,25,4,0,0,15,30,15,25,15,34,16,34,17,2,16,44
13,2142.0,145,139,26,205,199,2,0.35449579505722234,0.32001338058721673,-0.48278040128996896,0.2249265365153172,0,0,-0.8541883776246063,-0.9450359136683385,-0.9684786235240388,-0.9749218752713833,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,0.46275993874783866,2024,9,20,4,0,2,15,40,16,12,16,33,17,20,17,5,17,25
6,1631.0,145,139,26,169,171,42,-0.37268388965212934,-0.0896668893356923,-0.48278040128996896,-0.5829805133586862,0,0,0.5725582189729495,0.4040426669052641,0.47644175422228896,0.6238199851957046,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,7,23,1,0,2,11,0,10,53,11,10,15,39,16,9,15,44
4,1436.0,146,147,4,126,116,42,0.00022876917317917288,0.012753178145034964,-0.3413732044523784,-0.25981769340908484,0,0,0.723464108997691,0.527937638590595,0.5756029566166447,0.9067387018647495,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,2,24,5,1,3,8,59,9,12,9,30,14,6,14,19,14,12
12,2155.0,55,46,31,196,51,11,-0.14893629435694425,2.778095000124671,1.6383275512738888,0.5480893564649185,0,0,-0.2231273829756874,0.30767991115000676,-0.23185254859453838,-0.3990399904539192,-0.14611797876824387,-0.06894253228977358,2.203958823039516,-0.023245306255910498,-0.20843730158677687,2024,12,3,1,0,0,17,40,17,45,18,30,19,9,18,51,19,29
4,2850.0,16,15,8,52,45,39,1.435942505650617,-0.3969270917778741,-0.6241875981275594,1.302135936347322,0,0,-1.0874065712992067,-1.15152753314389,-1.0676398259183946,-0.9682255742851338,2.226168069775715,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,14,6,1,1,22,54,0,24,0,38,1,18,0,2,1,22
13,453.0,251,219,45,71,70,5,-0.5218489531822528,-0.19208695681641957,0.22425558289798364,-0.40344561338668544,0,0,-0.9227819639994888,-0.8486731579130812,-0.869317421129683,-0.7472476417388975,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,4,18,3,0,1,21,55,21,40,21,56,22,50,23,15,23,0
4,2508.0,232,222,4,242,241,48,-0.4286207884759256,2.778095000124671,0.08284838606039312,-0.044375813442683945,0,0,0.586276936247926,0.872090337716514,0.5047735263349621,0.35596794574572127,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,11,28,3,0,0,11,15,11,5,11,50,14,21,14,25,14,30
5,1306.0,16,15,8,22,108,6,-0.37268388965212934,0.5248535155486713,-0.0585588107771974,-0.2777711834062849,0,0,-0.031065341126016423,0.03235775184927154,-0.03353014380582674,0.0362195736523037,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,29,6,1,2,15,51,15,44,16,7,18,0,18,16,18,8
1,2371.0,55,46,31,282,85,3,-0.22351882612200594,-0.49934715925860135,-0.19996600761478792,-0.5650270233614861,0,0,-0.031065341126016423,-0.2980288393116107,-0.21768666253820185,-0.13955832723674785,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,9,28,5,1,2,11,15,11,16,11,29,12,9,12,40,12,16
12,1773.0,233,221,42,126,116,42,-0.577785852006049,0.11517324562576223,0.7898843702483457,-0.22391071341468471,0,0,-1.1560001576740893,-0.9037375897732282,-1.025142167749385,-1.0820626910513766,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,8,23,4,0,2,19,15,18,57,19,16,19,59,20,18,20,13
13,1167.0,16,15,8,257,249,23,-0.1862275602394751,-0.2945070242971468,-0.48278040128996896,-0.17005024342308447,0,0,-0.6484076184999589,-0.6421815384375298,-0.5718338139466155,-0.5915586438085947,-0.14611797876824387,-0.06894253228977358,-0.19327922029058656,-0.023245306255910498,-0.20843730158677687,2024,3,26,1,0,3,16,30,16,33,16,48,17,3,17,10,17,8
